block,knob,value,seed_index,seed,volume,volume_se,empirical_coverage,threshold_q,delta_1,ell,flow_training_time,calibration_time,volume_estimation_time,run_time,cfg_t,cfg_n_layers,cfg_hidden,cfg_activation,cfg_n_train,cfg_n_calib,cfg_n_test,cfg_epochs,cfg_batch_size,cfg_lr,cfg_coupling,cfg_epsilon_1,cfg_ell_offset,cfg_n_volume_mc
B,ell_offset,1,1,707219871,0.6566901567624157,0.007157467614731061,0.9998000264167786,1.9517537355422974,0.9969902212511332,7999,8.958031415939331,0.127885103225708,0.127791166305542,9.278522729873657,1.0,4,64,silu,2000,8000,5000,100,256,0.001,sinkhorn,0.001,1,50000
B,ell_offset,1,2,1920209295,0.679202658835969,0.007258082202239475,0.9987999796867371,1.9432780742645264,0.9969902212511332,7999,8.76896595954895,0.07866334915161133,0.13691163063049316,9.042705059051514,1.0,4,64,silu,2000,8000,5000,100,256,0.001,sinkhorn,0.001,1,50000
B,ell_offset,5,0,53553929,0.6198681543014288,0.006986651859575684,0.9990000128746033,1.8884241580963135,0.8089013987812235,7995,8.9357168674469,0.07959985733032227,0.14604926109313965,9.22421145439148,1.0,4,64,silu,2000,8000,5000,100,256,0.001,sinkhorn,0.001,5,50000
B,ell_offset,5,1,533499447,0.6927831061334899,0.007317437963678581,0.9998000264167786,1.995400071144104,0.8089013987812235,7995,8.936337232589722,0.07931971549987793,0.14032721519470215,9.219830513000488,1.0,4,64,silu,2000,8000,5000,100,256,0.001,sinkhorn,0.001,5,50000
B,ell_offset,5,2,914106078,0.6548673203156454,0.007149196291829034,0.9987999796867371,1.9356043338775635,0.8089013987812235,7995,8.76853060722351,0.07893610000610352,0.13708853721618652,9.042295217514038,1.0,4,64,silu,2000,8000,5000,100,256,0.001,sinkhorn,0.001,5,50000
B,ell_offset,10,0,904931275,0.5793092114960032,0.006788910877202884,0.996399998664856,1.7988742589950562,0.18401487140663098,7990,8.918466567993164,0.07880544662475586,0.14168763160705566,9.201282739639282,1.0,4,64,silu,2000,8000,5000,100,256,0.001,sinkhorn,0.001,10,50000
B,ell_offset,10,1,1623159004,0.6255190627288769,0.007013387583727649,0.9987999796867371,1.8990421295166016,0.18401487140663098,7990,8.858627557754517,0.07709217071533203,0.12662649154663086,9.113855600357056,1.0,4,64,silu,2000,8000,5000,100,256,0.001,sinkhorn,0.001,10,50000
B,ell_offset,10,2,2103104522,0.6751011919465739,0.0072399597568416334,0.9991999864578247,1.9336131811141968,0.18401487140663098,7990,8.864299774169922,0.07839274406433105,0.1266307830810547,9.135382175445557,1.0,4,64,silu,2000,8000,5000,100,256,0.001,sinkhorn,0.001,10,50000
B,ell_offset,25,0,1578611954,0.6356359645906764,0.00706077428296178,0.9972000122070312,1.9170411825180054,3.4825557637674365e-07,7975,8.605318546295166,0.08074617385864258,0.154296875,8.908841609954834,1.0,4,64,silu,2000,8000,5000,100,256,0.001,sinkhorn,0.001,25,50000
B,ell_offset,25,1,1959218585,0.6178629866748508,0.006977118397667165,0.9962000250816345,1.8473789691925049,3.4825557637674365e-07,7975,8.703829050064087,0.07812190055847168,0.1403663158416748,8.989296913146973,1.0,4,64,silu,2000,8000,5000,100,256,0.001,sinkhorn,0.001,25,50000
B,ell_offset,25,2,1855803193,0.6329928076030953,0.007048452939417167,0.9973999857902527,1.8562732934951782,3.4825557637674365e-07,7975,8.702759742736816,0.07828235626220703,0.13716983795166016,8.981385946273804,1.0,4,64,silu,2000,8000,5000,100,256,0.001,sinkhorn,0.001,25,50000
B,ell_offset,50,0,232812113,0.559348734773792,0.006687643354452902,0.9919999837875366,1.766202449798584,0.0,7950,8.76893925666809,0.07830429077148438,0.13963079452514648,9.048955917358398,1.0,4,64,silu,2000,8000,5000,100,256,0.001,sinkhorn,0.001,50,50000
B,ell_offset,50,1,147794518,0.5597132952724131,0.006689517126750798,0.9944000244140625,1.7829489707946777,0.0,7950,8.786566734313965,0.07841706275939941,0.13939952850341797,9.072481393814087,1.0,4,64,silu,2000,8000,5000,100,256,0.001,sinkhorn,0.001,50,50000
B,ell_offset,50,2,1519743612,0.61248547315612,0.00695142979942819,0.9929999709129333,1.834629774093628,0.0,7950,8.696466445922852,0.08138680458068848,0.16306090354919434,9.018568754196167,1.0,4,64,silu,2000,8000,5000,100,256,0.001,sinkhorn,0.001,50,50000
B,n_calib,1000,0,874691581,0.6068345647286719,0.006924242183350898,0.9980000257492065,1.878464698791504,0.2642410869698131,999,8.66798186302185,0.04884147644042969,0.12519359588623047,8.91089677810669,1.0,4,64,silu,2000,1000,5000,100,256,0.001,sinkhorn,0.001,1,50000
B,n_calib,1000,1,1653398698,0.618045249947329,0.006977986346002236,0.9973999857902527,1.8729695081710815,0.2642410869698131,999,8.4609375,0.05383419990539551,0.12456941604614258,8.703057765960693,1.0,4,64,silu,2000,1000,5000,100,256,0.001,sinkhorn,0.001,1,50000
B,n_calib,1000,2,14139432,0.6360005590429623,0.007062470699826617,0.9977999925613403,1.9089127779006958,0.2642410869698131,999,8.755613803863525,0.052948951721191406,0.12507843971252441,8.998764038085938,1.0,4,64,silu,2000,1000,5000,100,256,0.001,sinkhorn,0.001,1,50000
B,n_calib,2000,0,538632000,0.6300762557067969,0.0070348087187040555,0.9995999932289124,1.9219108819961548,0.5941295532861851,1999,8.67612600326538,0.061083078384399414,0.13707542419433594,8.938825368881226,1.0,4,64,silu,2000,2000,5000,100,256,0.001,sinkhorn,0.001,1,50000
B,n_calib,2000,1,1989458279,0.61248547315612,0.00695142979942819,0.998199999332428,1.8674752712249756,0.5941295532861851,1999,8.788413286209106,0.05910158157348633,0.11922049522399902,9.02177381515503,1.0,4,64,silu,2000,2000,5000,100,256,0.001,sinkhorn,0.001,1,50000
B,n_calib,2000,2,1825563499,0.6277064936279331,0.007023685131714209,0.9994000196456909,1.8900070190429688,0.5941295532861851,1999,8.851855993270874,0.06131911277770996,0.12840557098388672,9.10434603691101,1.0,4,64,silu,2000,2000,5000,100,256,0.001,sinkhorn,0.001,1,50000
B,n_calib,4000,0,650366444,0.6532267471413533,0.007141736430771411,0.998199999332428,1.9270442724227905,0.9085317115939743,3999,8.727401971817017,0.09524226188659668,0.12485218048095703,9.004932641983032,1.0,4,64,silu,2000,4000,5000,100,256,0.001,sinkhorn,0.001,1,50000
B,n_calib,4000,1,1116510573,0.6585130611165155,0.007165719501421247,1.0,1.9838948249816895,0.9085317115939743,3999,8.84438681602478,0.06290984153747559,0.11500072479248047,9.079004287719727,1.0,4,64,silu,2000,4000,5000,100,256,0.001,sinkhorn,0.001,1,50000
B,n_calib,4000,2,1510918593,0.6636171118191996,0.00718872590242602,0.9994000196456909,1.9199937582015991,0.9085317115939743,3999,8.855425357818604,0.06401276588439941,0.12099194526672363,9.09967589378357,1.0,4,64,silu,2000,4000,5000,100,256,0.001,sinkhorn,0.001,1,50000
B,n_calib,8000,0,355736773,0.6828483996368391,0.007274114040101056,0.9995999932289124,1.951781988143921,0.9969902212511332,7999,9.024826765060425,0.09461808204650879,0.14863371849060059,9.331417083740234,1.0,4,64,silu,2000,8000,5000,100,256,0.001,sinkhorn,0.001,1,50000
B,n_calib,8000,1,124208745,0.6516773056033003,0.007134676834201411,0.9995999932289124,1.9694108963012695,0.9969902212511332,7999,8.648233652114868,0.07834887504577637,0.1329646110534668,8.918553113937378,1.0,4,64,silu,2000,8000,5000,100,256,0.001,sinkhorn,0.001,1,50000
B,n_calib,8000,2,1642668272,0.6795672532882548,0.007259688726624544,1.0,1.9747860431671143,0.9969902212511332,7999,8.791119813919067,0.07843875885009766,0.12837696075439453,9.057902812957764,1.0,4,64,silu,2000,8000,5000,100,256,0.001,sinkhorn,0.001,1,50000
B,n_calib,16000,0,833261671,0.6998922565554224,0.0073481186314528595,0.9998000264167786,2.003509759902954,0.9999981003678926,15999,8.95117449760437,0.12914657592773438,0.122650146484375,9.282244443893433,1.0,4,64,silu,2000,16000,5000,100,256,0.001,sinkhorn,0.001,1,50000
B,n_calib,16000,1,1213868302,0.7095535002360265,0.007389389605154568,1.0,2.0261805057525635,0.9999981003678926,15999,8.854182481765747,0.13344955444335938,0.13315105438232422,9.17870044708252,1.0,4,64,silu,2000,16000,5000,100,256,0.001,sinkhorn,0.001,1,50000
B,n_calib,16000,2,453669828,0.6963376473907914,0.007332811399864013,1.0,2.0357582569122314,0.9999981003678926,15999,8.955926179885864,0.13602519035339355,0.13340115547180176,9.288910388946533,1.0,4,64,silu,2000,16000,5000,100,256,0.001,sinkhorn,0.001,1,50000
